,Date,Open,High,Low,Close,Volume,Name,Pct Returns
1639,5/16/2017,151.66,153.99,151.66,153.68,5452539,IBM,1.822036706
1640,5/15/2017,150.62,151.83,150.4502,151.51,4218359,IBM,-1.412024987
1641,5/12/2017,150.3,151.265,150,150.37,3651964,IBM,-0.752425582
1642,5/11/2017,151.05,151.15,149.79,150.65,5546379,IBM,0.186207355
1643,5/10/2017,151.651,152.37,151.13,151.25,4995590,IBM,0.398274145
1644,5/9/2017,152.6,153.1,151.5552,152.11,6823015,IBM,0.568595041
1645,5/8/2017,152.8,153.47,152.2,153.03,7415765,IBM,0.604825455
1646,5/5/2017,153.52,155.78,153,155.05,12415240,IBM,1.320002614
1647,5/4/2017,158.89,159.14,158.36,159.05,4271669,IBM,2.579812964
1648,5/3/2017,158.74,159.45,158.52,158.63,3990429,IBM,-0.264067903
1649,5/2/2017,159.44,159.49,158.64,159.1,3149949,IBM,0.296286957
1650,5/1/2017,160.05,160.42,158.7,158.84,4919710,IBM,-0.163419233
1651,4/28/2017,160.5,160.59,159.7,160.29,4029533,IBM,0.912868295
1652,4/27/2017,160.29,160.48,159.63,160.32,4081640,IBM,0.018716077
1653,4/26/2017,160.53,161.1,159.89,160.06,4311484,IBM,-0.162175649
1654,4/25/2017,161.78,162.04,160.38,160.39,4842189,IBM,0.206172685
1655,4/24/2017,161.29,161.57,160.42,160.75,5320608,IBM,0.224452896
1656,4/21/2017,162.05,162.11,160.38,160.38,5607756,IBM,-0.230171073
1657,4/20/2017,161.32,162.4,160.5,162.3,6486809,IBM,1.197156753
1658,4/19/2017,161.76,162.64,159.6,161.69,192843,IBM,-0.375847197
1659,4/18/2017,170.79,171.69,169.83,170.05,6345465,IBM,5.170387779
1660,4/17/2017,169.75,171.3,169.62,171.1,3720218,IBM,0.617465451
1661,4/13/2017,169.92,171.36,169.53,169.53,3205462,IBM,-0.917592051
1662,4/12/2017,171.04,171.2,170.02,170.66,3276931,IBM,0.666548693
1663,4/11/2017,170.65,171.23,168.98,170.58,4890163,IBM,-0.046876831
1664,4/10/2017,172.53,172.56,171,171.2,3789936,IBM,0.363465822
1665,4/7/2017,172.08,172.93,171.28,172.14,3588302,IBM,0.549065421
1666,4/6/2017,173.47,173.47,172.25,172.45,3435403,IBM,0.180085977
1667,4/5/2017,174.7,176.33,172.81,172.88,6238894,IBM,0.249347637
1668,4/4/2017,173.52,174.96,173.26,174.52,3108855,IBM,0.948634891
1669,4/3/2017,173.82,174.87,173.38,174.5,4286498,IBM,-0.011460005
1670,3/31/2017,173.98,174.95,173.69,174.14,2913684,IBM,-0.206303725
1671,3/30/2017,173.86,174.59,173.69,173.86,3168254,IBM,-0.160790169
1672,3/29/2017,174.3,174.49,173.46,173.94,3085606,IBM,0.046014034
1673,3/28/2017,173.94,175,173,174.51,3523345,IBM,0.327699207
1674,3/27/2017,172.69,174.16,172.0937,173.77,3259049,IBM,-0.424044467
1675,3/24/2017,175.12,175.5,173.39,173.83,3221672,IBM,0.0345284
1676,3/23/2017,174.43,175.67,173.56,174.82,3739976,IBM,0.569521947
1677,3/22/2017,174.04,175.06,172.8,174.78,3450512,IBM,-0.022880677
1678,3/21/2017,176.01,176.23,173.84,173.88,3927741,IBM,-0.514933059
1679,3/20/2017,175.65,176.18,175.14,175.7,2476125,IBM,1.046698873
1680,3/17/2017,176.29,176.79,175.65,175.65,5920967,IBM,-0.028457598
1681,3/16/2017,178.46,179,176.82,177.24,4311848,IBM,0.905209223
1682,3/15/2017,175.71,176.28,174.75,175.81,3815537,IBM,-0.806815617
1683,3/14/2017,176.18,176.82,175.211,175.72,3147497,IBM,-0.051191627
1684,3/13/2017,177.85,178.06,176.415,176.46,3482189,IBM,0.421124516
1685,3/10/2017,178.21,179.49,177.42,177.83,3100116,IBM,0.776379916
1686,3/9/2017,179.15,179.25,175.88,177.18,5444076,IBM,-0.365517629
1687,3/8/2017,180.75,180.95,179.3,179.45,3557396,IBM,1.281182978
1688,3/7/2017,180.71,181.29,180.1997,180.38,2977596,IBM,0.518250209
1689,3/6/2017,179.72,180.99,179.57,180.47,3204434,IBM,0.049894667
1690,3/3/2017,180.04,181.32,179.7649,180.05,1825048,IBM,-0.232725661
1691,3/2/2017,181.88,181.88,180.43,180.53,2918153,IBM,0.266592613
1692,3/1/2017,180.48,182.55,180.03,181.95,3005564,IBM,0.786572869
1693,2/28/2017,179.38,180.63,179.35,179.82,3273335,IBM,-1.170651278
1694,2/27/2017,181.19,181.25,179.28,179.4,3691209,IBM,-0.2335669
1695,2/24/2017,180.21,181.49,179.89,181.35,3299019,IBM,1.086956522
1696,2/23/2017,182,182.5,180.92,181.65,2282526,IBM,0.165425972
1697,2/22/2017,180.09,181.34,180.09,181.15,3020540,IBM,-0.275254611
1698,2/21/2017,180.6,180.79,179.12,180.26,4480199,IBM,-0.491305548
1699,2/17/2017,181.25,181.57,180,180.67,3552305,IBM,0.22744924
1700,2/16/2017,181.45,182.79,180.87,181.43,3251547,IBM,0.420656445
1701,2/15/2017,180.2,181.92,179.81,181.68,2914292,IBM,0.137794191
1702,2/14/2017,178.57,180.13,178.35,180.13,2775818,IBM,-0.853148393
1703,2/13/2017,179.24,179.9,178.84,179.36,3093372,IBM,-0.42746905
1704,2/10/2017,177.37,178.8701,176.76,178.68,2930710,IBM,-0.379125781
1705,2/9/2017,176.17,177.8,175.91,177.21,3090710,IBM,-0.822699799
1706,2/8/2017,177.5,177.5,175.88,176.17,2913126,IBM,-0.58687433
1707,2/7/2017,176,178.62,175.9,178.46,3873233,IBM,1.299880797
1708,2/6/2017,175.31,175.98,174.38,175.86,2650509,IBM,-1.456909111
1709,2/3/2017,175,176.34,174.89,175.82,3309179,IBM,-0.022745366
1710,2/2/2017,174.23,174.97,173.55,174.58,2620526,IBM,-0.70526675
1711,2/1/2017,175,175.7025,172.89,174.29,2795445,IBM,-0.166112957
1712,1/31/2017,175.05,175.58,173.61,174.52,4134049,IBM,0.131963968
1713,1/30/2017,176.98,177.07,174.5768,175.8,4093555,IBM,0.733440293
1714,1/27/2017,178.47,179.2,177.3,177.3,3482105,IBM,0.853242321
1715,1/26/2017,178.06,178.88,177.51,178.66,3063911,IBM,0.767061478
1716,1/25/2017,176.26,179.25,176.13,178.29,5922462,IBM,-0.20709728
1717,1/24/2017,171.36,176,171.16,175.9,6952369,IBM,-1.340512648
1718,1/23/2017,170.08,171.25,170.01,171.03,5477314,IBM,-2.768618533
1719,1/20/2017,167.81,170.64,166,170.55,12606847,IBM,-0.280652517
1720,1/19/2017,166.96,167.45,165.8,166.81,6963386,IBM,-2.192905306
1721,1/18/2017,167.45,168.59,166.69,166.8,4005626,IBM,-0.005994844
1722,1/17/2017,166.69,168.18,166.1201,167.89,3315655,IBM,0.653477218
1723,1/13/2017,167.97,168.48,166.875,167.34,2875319,IBM,-0.327595449
1724,1/12/2017,167.77,168.01,165.56,167.95,2927953,IBM,0.36452731
1725,1/11/2017,166.05,167.76,165.6,167.75,3599464,IBM,-0.11908306
1726,1/10/2017,167.98,168.09,165.34,165.52,4118694,IBM,-1.329359165
1727,1/9/2017,169.47,169.8,167.62,167.65,3189413,IBM,1.286853552
1728,1/6/2017,168.69,169.92,167.52,169.53,2945536,IBM,1.121383835
1729,1/5/2017,169.25,169.39,167.26,168.7,2682181,IBM,-0.489588863
1730,1/4/2017,167.77,169.87,167.36,169.26,3381232,IBM,0.331950207
1731,1/3/2017,167,167.87,166.01,167.19,2934299,IBM,-1.222970578
1732,12/30/2016,166.44,166.7,165.5,165.99,2952200,IBM,-0.717746277
1733,12/29/2016,166.02,166.99,166,166.6,1663542,IBM,0.367492018
1734,12/28/2016,167.29,167.74,166,166.19,1757500,IBM,-0.246098439
1735,12/27/2016,166.98,167.98,166.85,167.14,1397455,IBM,0.571634876
1736,12/23/2016,167,167.49,166.45,166.71,1701228,IBM,-0.257269355
1737,12/22/2016,167.36,168.23,166.58,167.06,2802631,IBM,0.209945414
1738,12/21/2016,166.25,167.94,165.25,167.33,3575210,IBM,0.16161858
1739,12/20/2016,167.49,168.25,166.45,167.6,2174569,IBM,0.161357796
1740,12/19/2016,166.83,167.26,166,166.68,2955864,IBM,-0.548926014
1741,12/16/2016,168.97,169.11,166.06,166.73,7117050,IBM,0.0299976
1742,12/15/2016,168.01,169.85,167.78,168.02,3388570,IBM,0.773705992
1743,12/14/2016,168.37,169.89,167.45,168.51,4123821,IBM,0.291631949
1744,12/13/2016,165.68,169.952,165.68,168.29,5932271,IBM,-0.13055605
1745,12/12/2016,166.72,166.79,165.07,165.5,3392030,IBM,-1.657852516
1746,12/9/2016,165.18,166.72,164.6042,166.52,3146930,IBM,0.616314199
1747,12/8/2016,164.87,166,164.22,165.36,3266336,IBM,-0.696613019
1748,12/7/2016,160.6,165.18,160.39,164.79,4435050,IBM,-0.344702467
1749,12/6/2016,160.13,160.79,158.93,160.35,2858962,IBM,-2.694338249
1750,12/5/2016,160.85,161.15,159.5875,159.84,3447052,IBM,-0.318054256
1751,12/2/2016,159,160.29,158.41,160.02,2740782,IBM,0.112612613
1752,12/1/2016,161.95,162.195,158.3,159.82,4634740,IBM,-0.124984377
1753,11/30/2016,163.35,163.8,162.21,162.22,4397777,IBM,1.501689401
1754,11/29/2016,164,164.41,163.03,163.53,3148196,IBM,0.807545309
1755,11/28/2016,163.2,164.66,162.7,164.52,4449355,IBM,0.605393506
1756,11/25/2016,161.83,163.19,161.83,163.14,1605344,IBM,-0.838803793
1757,11/23/2016,161.94,162.38,161.3557,161.98,2256035,IBM,-0.711045728
1758,11/22/2016,163,163,161.95,162.67,2770736,IBM,0.425978516
1759,11/21/2016,160.69,163,160.3697,162.77,4637097,IBM,0.06147415
1760,11/18/2016,159.8,160.72,159.21,160.39,2981633,IBM,-1.462185906
1761,11/17/2016,159.22,159.93,158.85,159.8,2260984,IBM,-0.367853357
1762,11/16/2016,158.46,159.55,158.03,159.29,2252806,IBM,-0.319148936
1763,11/15/2016,158.42,159.15,157.55,158.67,3476996,IBM,-0.389227196
1764,11/14/2016,161.25,161.86,157.58,158.21,5196498,IBM,-0.289909876
1765,11/11/2016,159.97,161.34,159.33,161.27,4446630,IBM,1.934138171
1766,11/10/2016,157.66,161.16,157.59,160.22,7715807,IBM,-0.651082036
1767,11/9/2016,152.96,155.56,151,154.81,5403688,IBM,-3.376607165
1768,11/8/2016,154.56,155.93,153.06,155.17,3921044,IBM,0.232543117
1769,11/7/2016,153.99,156.11,153.84,155.72,3804943,IBM,0.354449958
1770,11/4/2016,152.4,153.64,151.87,152.43,2470353,IBM,-2.112766504
1771,11/3/2016,152.51,153.74,151.8,152.37,2878728,IBM,-0.03936233
1772,11/2/2016,152.48,153.345,151.67,151.95,3074338,IBM,-0.275644812
1773,11/1/2016,153.5,153.91,151.74,152.79,3191924,IBM,0.552813425
1774,10/31/2016,152.76,154.33,152.76,153.69,3553172,IBM,0.589043786
1775,10/28/2016,154.05,154.44,152.18,152.61,3654446,IBM,-0.702713254
1776,10/27/2016,152.82,154.06,152.02,153.35,4229336,IBM,0.48489614
1777,10/26/2016,150.71,152.94,150.255,151.81,2811421,IBM,-1.00423867
1778,10/25/2016,150.69,151.16,149.83,150.88,2647416,IBM,-0.612607865
1779,10/24/2016,150.4,151.52,150.4,150.57,2666740,IBM,-0.205461294
1780,10/21/2016,150.58,151.15,149.56,149.63,4414171,IBM,-0.624294348
1781,10/20/2016,151.28,152.9,151.02,151.52,4023075,IBM,1.263115685
1782,10/19/2016,151.27,152.45,150.83,151.26,4632854,IBM,-0.171594509
1783,10/18/2016,150.02,151,147.79,150.72,12770570,IBM,-0.35700119
1784,10/17/2016,154.45,155.89,154.34,154.77,5890421,IBM,2.687101911
1785,10/14/2016,154.47,155.53,154.09,154.45,4358147,IBM,-0.206758416
1786,10/13/2016,153.7,154.22,152.27,153.72,2909948,IBM,-0.472644869
1787,10/12/2016,154.97,154.97,153.08,154.29,2963843,IBM,0.370804059
1788,10/11/2016,156.73,156.95,153.89,154.79,2901226,IBM,0.324065072
1789,10/10/2016,156.71,158.49,156.655,157.02,2481288,IBM,1.440661541
1790,10/7/2016,157.14,157.7,154.86,155.67,2671256,IBM,-0.859763088
1791,10/6/2016,156.84,157.43,155.89,156.88,1950106,IBM,0.777285283
1792,10/5/2016,157.07,157.83,156.72,157.08,1684458,IBM,0.127485977
1793,10/4/2016,157.67,158.53,155.82,156.46,2884146,IBM,-0.394703336
1794,10/3/2016,158.06,158.37,157.02,157.61,2227800,IBM,0.735012144
1795,9/30/2016,158.9,159.838,158.06,158.85,3596878,IBM,0.78675211
1796,9/29/2016,158.63,165,157.46,158.11,3374838,IBM,-0.465848285
1797,9/28/2016,156.99,158.625,156.23,158.29,3309408,IBM,0.113844792
1798,9/27/2016,154.32,156.77,153.81,156.77,2987195,IBM,-0.960262809
1799,9/26/2016,154.46,154.46,153.46,153.98,2533325,IBM,-1.779677234
1800,9/23/2016,155.62,156.04,154.71,154.98,2702143,IBM,0.649434992
1801,9/22/2016,156.15,157.22,155.69,156.11,2690915,IBM,0.729126339
1802,9/21/2016,154.91,155.68,153.87,155.53,2473895,IBM,-0.371532893
1803,9/20/2016,155.87,156.57,154.45,154.45,2159092,IBM,-0.694399794
1804,9/19/2016,154.87,156.19,154.55,154.87,2450117,IBM,0.271932664
1805,9/16/2016,155.04,155.4,153.47,153.84,6463213,IBM,-0.665073933
1806,9/15/2016,154.3,156.33,153.21,155.66,3662573,IBM,1.183047322
1807,9/14/2016,155.7,155.87,153.39,154.05,3860553,IBM,-1.034305538
1808,9/13/2016,157.63,157.93,155.5,155.81,3636719,IBM,1.142486206
1809,9/12/2016,155.26,158.53,154.84,158.29,4367529,IBM,1.591682177
1810,9/9/2016,158.03,158.4,155.65,155.69,5185972,IBM,-1.642554804
1811,9/8/2016,160.55,161.21,158.76,159,3963164,IBM,2.126019654
1812,9/7/2016,160.19,161.76,160,161.64,2866227,IBM,1.660377358
1813,9/6/2016,159.88,160.86,159.11,160.35,2994056,IBM,-0.798069785
1814,9/2/2016,159.88,160.57,159.15,159.55,2315366,IBM,-0.498908637
1815,9/1/2016,158.32,159.62,158.1,159.54,2358385,IBM,-0.006267628
1816,8/31/2016,159.66,159.66,158.26,158.88,2323649,IBM,-0.413689357
1817,8/30/2016,159.76,160.15,158.81,159.4,1813343,IBM,0.327291037
1818,8/29/2016,158.83,160.21,158.5,159.72,2475853,IBM,0.200752823
1819,8/26/2016,158.88,160.44,157.85,158.32,2498909,IBM,-0.876533934
1820,8/25/2016,159,159.54,158.42,158.63,2575023,IBM,0.195805963
1821,8/24/2016,159.89,160.18,158.32,159.05,3620365,IBM,0.264767068
1822,8/23/2016,160.33,161.34,160.23,160.26,2838137,IBM,0.760767054
1823,8/22/2016,160,160.57,159.13,160,2039331,IBM,-0.162236366
1824,8/19/2016,160.84,160.91,159.52,160.04,2815163,IBM,0.025
1825,8/18/2016,160.89,162,160.4401,161.36,3652013,IBM,0.824793802
1826,8/17/2016,160.97,161.16,159.84,160.44,3225919,IBM,-0.570153694
1827,8/16/2016,161.11,161.93,160.69,160.7,2210229,IBM,0.162054351
1828,8/15/2016,162.4,162.97,161.78,161.88,2970415,IBM,0.734287492
1829,8/12/2016,163.19,163.46,161.52,161.95,2543079,IBM,0.043241908
1830,8/11/2016,162.25,164.95,162.18,163.53,8768585,IBM,0.975609756
1831,8/10/2016,162.19,162.66,161.955,162.08,2466675,IBM,-0.886687458
1832,8/9/2016,162.22,162.772,161.645,161.77,2737530,IBM,-0.191263574
1833,8/8/2016,162.73,163.27,161.58,162.04,3039081,IBM,0.166903629
1834,8/5/2016,162,163.51,161.57,163.5,3812370,IBM,0.901012096
1835,8/4/2016,160.86,161.7,160.12,161.55,2488878,IBM,-1.19266055
1836,8/3/2016,160.13,160.86,159.8,160.67,2861558,IBM,-0.544722996
1837,8/2/2016,161.27,161.4499,160.36,160.58,3080899,IBM,-0.056015435
1838,8/1/2016,160.65,161.65,159.84,161.45,2823578,IBM,0.541786026
1839,7/29/2016,161.36,161.67,160.03,160.62,3547395,IBM,-0.51409105
1840,7/28/2016,161.38,161.81,160.71,161.37,2340369,IBM,0.466940605
1841,7/27/2016,162.12,162.57,161.18,161.83,2162680,IBM,0.285059181
1842,7/26/2016,162.65,163.6,161.37,162.12,2892969,IBM,0.179200395
1843,7/25/2016,162,162.88,161.75,162.65,2804578,IBM,0.326918332
1844,7/22/2016,160.78,162.17,160.479,162.07,2520077,IBM,-0.356593913
1845,7/21/2016,160.75,161.85,159.89,160.45,4046030,IBM,-0.999568088
1846,7/20/2016,159.97,161.71,159.6,161.36,4373609,IBM,0.567154877
1847,7/19/2016,161.78,162.14,157.89,159.58,7119917,IBM,-1.103123451
1848,7/18/2016,159.3,160.75,158.73,159.86,6716340,IBM,0.175460584
1849,7/15/2016,159.9,159.98,158.5,159.78,4474358,IBM,-0.050043788
1850,7/14/2016,158.81,161.4,158.58,160.28,4637624,IBM,0.312930279
1851,7/13/2016,157.75,158.34,157.06,158.02,2746089,IBM,-1.410032443
1852,7/12/2016,156,157.12,155.52,157.04,3843773,IBM,-0.620174661
1853,7/11/2016,154.6,156.04,154.5,155.33,2833612,IBM,-1.088894549
1854,7/8/2016,154,154.6,153.08,154.46,3040593,IBM,-0.560097856
1855,7/7/2016,152.75,153.6891,151.89,152.6,2138421,IBM,-1.204195261
1856,7/6/2016,151.85,152.41,149.92,152.37,2569393,IBM,-0.150720839
1857,7/5/2016,151.19,152,150.76,151.68,2464820,IBM,-0.452845048
1858,7/1/2016,152.19,152.97,151.4,152.35,2658280,IBM,0.441719409
1859,6/30/2016,148.86,151.91,148.67,151.78,3967126,IBM,-0.374138497
1860,6/29/2016,146.5,148.48,146.45,148.46,3367736,IBM,-2.187376466
1861,6/28/2016,144.78,145.73,144.22,145.7,3996007,IBM,-1.859086623
1862,6/27/2016,146.18,146.6,142.5,143.5,5166665,IBM,-1.509951956
1863,6/24/2016,149.97,150.61,146.18,146.59,9081182,IBM,2.153310105
1864,6/23/2016,153.45,155.48,152.6,155.35,3967419,IBM,5.975851013
1865,6/22/2016,153.75,154.71,152.27,152.92,2833364,IBM,-1.564209849
1866,6/21/2016,154.16,154.5689,153.69,154.05,2760344,IBM,0.73894847
1867,6/20/2016,152.6,154.67,152.52,153.61,3572102,IBM,-0.285621551
1868,6/17/2016,150.96,152.72,150.6044,151.99,4663870,IBM,-1.05461884
1869,6/16/2016,150.19,151.295,149,151.06,2449064,IBM,-0.611882361
1870,6/15/2016,151.46,151.7925,150.6,150.68,2260406,IBM,-0.251555673
1871,6/14/2016,151.28,151.79,150.4,151.06,2865833,IBM,0.252190072
1872,6/13/2016,151.63,152.5,150.28,151.28,3610407,IBM,0.145637495
1873,6/10/2016,152.79,153.3299,151.86,152.37,3120563,IBM,0.720518244
1874,6/9/2016,152.92,153.76,152.73,153.42,2021796,IBM,0.68911203
1875,6/8/2016,153.53,154.09,153.04,154,2935036,IBM,0.378047191
1876,6/7/2016,153.31,153.93,152.66,153.33,4464985,IBM,-0.435064935
1877,6/6/2016,153.09,153.95,152.34,152.73,2378462,IBM,-0.391312855
1878,6/3/2016,152.4,153.04,151.7,152.89,2328056,IBM,0.104760034
1879,6/2/2016,152.59,153.5,152.12,153.5,2642601,IBM,0.398979659
1880,6/1/2016,153,153.27,151.54,152.51,2662937,IBM,-0.64495114
1881,5/31/2016,152.56,153.81,152.27,153.74,5836645,IBM,0.806504492
1882,5/27/2016,152.35,152.93,152.15,152.84,2457037,IBM,-0.585403929
1883,5/26/2016,151.55,152.51,151.05,152.44,3062934,IBM,-0.261711594
1884,5/25/2016,148.93,152.09,148.5001,151.69,4358039,IBM,-0.491996851
1885,5/24/2016,146.88,148.75,146.88,148.31,2929132,IBM,-2.228228624
1886,5/23/2016,147.61,147.95,146.66,146.77,2103733,IBM,-1.038365586
1887,5/20/2016,145.71,147.51,145.55,147.25,3670262,IBM,0.327042311
1888,5/19/2016,146.48,146.93,143.955,144.93,3685595,IBM,-1.575551783
1889,5/18/2016,147.99,148.52,146.36,147.34,2491086,IBM,1.662871731
1890,5/17/2016,149.21,149.5,147.29,148,3490374,IBM,0.447943532
1891,5/16/2016,147.65,149.99,147.44,149.46,3069126,IBM,0.986486486
1892,5/13/2016,148.79,149.86,147.42,147.72,2397902,IBM,-1.164191088
1893,5/12/2016,149.21,149.39,147.11,148.84,3249032,IBM,0.758191172
1894,5/11/2016,149.71,151.09,148.74,148.95,3092408,IBM,0.073904864
1895,5/10/2016,148.24,150.04,147.74,149.97,3992536,IBM,0.684793555
1896,5/9/2016,147.7,148.2,147.01,147.34,4302425,IBM,-1.75368407
1897,5/6/2016,144.86,147.97,144.47,147.29,4895684,IBM,-0.033935116
1898,5/5/2016,145.95,147.3,145.45,146.47,6500738,IBM,-0.556724829
1899,5/4/2016,143.36,145,143.31,144.25,2576786,IBM,-1.515668738
1900,5/3/2016,144.65,144.9,142.9,144.13,3584261,IBM,-0.083188908
1901,5/2/2016,146.56,147,144.43,145.27,3502443,IBM,0.790952612
1902,4/29/2016,146.49,147.34,144.191,145.94,4225790,IBM,0.46121016
1903,4/28/2016,149.75,150.18,146.725,147.07,3791337,IBM,0.774290804
1904,4/27/2016,149.35,150.78,148.97,150.47,3110789,IBM,2.311824301
1905,4/26/2016,148.65,149.79,147.9,149.08,2979699,IBM,-0.923772181
1906,4/25/2016,148.16,148.9,147.11,148.81,2848935,IBM,-0.181110813
1907,4/22/2016,149.44,151,147.5,148.5,5191802,IBM,-0.208319333
1908,4/21/2016,146.58,150.12,146.46,149.3,6015526,IBM,0.538720539
1909,4/20/2016,144.24,147.2,144,146.11,6754189,IBM,-2.136637642
1910,4/19/2016,146.47,146.95,142.61,144,13188308,IBM,-1.444117446
1911,4/18/2016,151.75,153.14,151.49,152.53,6538819,IBM,5.923611111
1912,4/15/2016,151.04,152.1,150.96,151.72,3657466,IBM,-0.531043073
1913,4/14/2016,151.5,152.76,150.38,151.16,3176300,IBM,-0.369100975
1914,4/13/2016,150.75,151.23,149.63,151.23,3167970,IBM,0.046308547
1915,4/12/2016,149.61,150.11,148.58,149.63,3595549,IBM,-1.057991139
1916,4/11/2016,150.26,151.95,149.22,149.25,3845918,IBM,-0.253959767
1917,4/8/2016,149.06,149.99,148.12,149.35,3293512,IBM,0.067001675
1918,4/7/2016,149.07,149.6,148,148.25,3662508,IBM,-0.736524941
1919,4/6/2016,149.9,150.15,147.81,150.02,4194265,IBM,1.193929174
1920,4/5/2016,151.43,151.6,149.65,150,3336952,IBM,-0.013331556
1921,4/4/2016,152.34,153.52,151.91,152.07,3930319,IBM,1.38
1922,4/1/2016,150.51,152.96,150.25,152.52,3925181,IBM,0.295916354
1923,3/31/2016,149.79,153.1,149.36,151.45,6780132,IBM,-0.701547338
1924,3/30/2016,149.95,150.41,148.32,148.41,3330841,IBM,-2.007263123
1925,3/29/2016,147.59,149.76,147.5,149.33,3138545,IBM,0.619904319
1926,3/28/2016,147.75,148.65,147.23,148.4,3265084,IBM,-0.622781759
1927,3/24/2016,144.98,148.22,144.49,147.95,5044335,IBM,-0.303234501
1928,3/23/2016,148,148.03,145.13,145.4,4763987,IBM,-1.723555255
1929,3/22/2016,148.06,149.28,147.84,148.1,4081924,IBM,1.856946355
1930,3/21/2016,147.3,148.71,146.7201,148.63,3721463,IBM,0.357866307
1931,3/18/2016,147.4,147.51,145.51,147.09,12088126,IBM,-1.036129987
1932,3/17/2016,144.78,147.32,144.45,147.04,5821180,IBM,-0.033992794
1933,3/16/2016,142.62,144.88,142.11,144.79,4221939,IBM,-1.530195865
1934,3/15/2016,141.74,143.33,141.54,142.96,3707538,IBM,-1.263899441
1935,3/14/2016,142.01,143.19,141.04,142.78,4047634,IBM,-0.125909345
1936,3/11/2016,141.73,142.9236,140.51,142.36,4421748,IBM,-0.294158846
1937,3/10/2016,141.24,141.47,138.09,140.19,4020024,IBM,-1.52430458
1938,3/9/2016,139.31,142.17,139.23,140.41,4406304,IBM,0.156929881
1939,3/8/2016,139.71,140.35,137.42,139.07,5537856,IBM,-0.954347981
1940,3/7/2016,137.28,140.51,136.8718,140.15,5170228,IBM,0.77658733
1941,3/4/2016,137.535,139.42,137.02,137.8,3968423,IBM,-1.676774884
1942,3/3/2016,137.22,137.9602,136.07,137.8,5155978,IBM,0
1943,3/2/2016,133.7,137.44,133.22,136.3,5217230,IBM,-1.088534107
1944,3/1/2016,132.24,134.64,132.03,134.37,3788084,IBM,-1.415994131
1945,2/29/2016,132,133.36,130.9,131.03,4427472,IBM,-2.485673886
1946,2/26/2016,134.51,134.92,131.95,132.03,4385699,IBM,0.763184004
1947,2/25/2016,133.29,134.51,130.88,134.5,4358205,IBM,1.870786942
1948,2/24/2016,131.55,133.49,129.68,132.8,4122421,IBM,-1.26394052
1949,2/23/2016,133.14,133.41,132.01,132.4,3439631,IBM,-0.301204819
1950,2/22/2016,133.84,134.31,132.41,133.77,4457444,IBM,1.034743202
1951,2/19/2016,132.36,133.65,130.84,133.08,5125276,IBM,-0.51581072
1952,2/18/2016,130,134,129.75,132.45,9951438,IBM,-0.473399459
1953,2/17/2016,123.71,126.57,123.25,126.1,4820982,IBM,-4.794261986
1954,2/16/2016,121.83,123.09,121.34,122.74,4061066,IBM,-2.664551943
1955,2/12/2016,119.26,121.05,118.35,121.04,4935670,IBM,-1.385041551
1956,2/11/2016,118.78,119.66,116.901,117.85,7307503,IBM,-2.635492399
1957,2/10/2016,125,125.29,119.84,120.19,6462375,IBM,1.985574883
1958,2/9/2016,126.12,126.93,123.77,124.07,5956138,IBM,3.228221982
